1	5	2	1	6	8	3	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	10	9	1	3	11	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	10	18	17	9	11	19	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	18	26	25	17	19	27	28	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	26	34	33	25	27	35	36	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	34	42	41	33	35	43	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	42	50	49	41	43	51	52	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	50	58	57	49	51	59	60	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	58	66	65	57	59	67	68	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	66	74	73	65	67	75	76	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	74	82	81	73	75	83	84	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	82	90	89	81	83	91	92	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	90	98	97	89	91	99	100	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	98	106	105	97	99	107	108	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	106	114	113	105	107	115	116	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	114	122	121	113	115	123	124	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	122	130	129	121	123	131	132	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	130	138	137	129	131	139	140	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	138	146	145	137	139	147	148	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	146	154	153	145	147	155	156	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	154	162	161	153	155	163	164	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	162	170	169	161	163	171	172	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	170	178	177	169	171	179	180	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	178	186	185	177	179	187	188	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	186	194	193	185	187	195	196	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	301	400	352	302	5	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	400	399	351	352	2	10	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	399	398	350	351	10	18	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	398	397	349	350	18	26	25	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	397	396	348	349	26	34	33	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	396	395	347	348	34	42	41	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	395	394	346	347	42	50	49	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	394	393	345	346	50	58	57	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	393	392	344	345	58	66	65	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	392	391	343	344	66	74	73	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
