1	40	0	90	0
2	40	24	90	0
3	40	48	90	0
4	40	72	90	0
5	40	96	90	0
6	36	0	90	0
7	36	24	90	0
8	36	48	90	0
9	36	72	90	0
10	36	96	90	0
11	32	0	90	0
12	32	24	90	0
13	32	48	90	0
14	32	72	90	0
15	32	96	90	0
16	28	0	90	0
17	28	24	90	0
18	28	48	90	0
19	28	72	90	0
20	28	96	90	0
21	24	0	90	0
22	24	24	90	0
23	24	48	90	0
24	24	72	90	0
25	24	96	90	0
26	20	0	90	0
27	20	24	90	0
28	20	48	90	0
29	20	72	90	0
30	20	96	90	0
31	16	0	90	0
32	16	24	90	0
33	16	48	90	0
34	16	72	90	0
35	16	96	90	0
36	12	0	90	0
37	12	24	90	0
38	12	48	90	0
39	12	72	90	0
40	12	96	90	0
41	8	0	90	0
42	8	24	90	0
43	8	48	90	0
44	8	72	90	0
45	8	96	90	0
46	4	0	90	0
47	4	24	90	0
48	4	48	90	0
49	4	72	90	0
50	4	96	90	0
51	0	0	90	0
52	0	24	90	0
53	0	48	90	0
54	0	72	90	0
55	0	96	90	0
56	40	0	67.5	0
57	40	24	67.5	0
58	40	48	67.5	0
59	40	72	67.5	0
60	40	96	67.5	0
61	36	0	67.5	0
62	36	24	67.5	0
63	36	48	67.5	0
64	36	72	67.5	0
65	36	96	67.5	0
66	32	0	67.5	0
67	32	24	67.5	0
68	32	48	67.5	0
69	32	72	67.5	0
70	32	96	67.5	0
71	28	0	67.5	0
72	28	24	67.5	0
73	28	48	67.5	0
74	28	72	67.5	0
75	28	96	67.5	0
76	24	0	67.5	0
77	24	24	67.5	0
78	24	48	67.5	0
79	24	72	67.5	0
80	24	96	67.5	0
81	20	0	67.5	0
82	20	24	67.5	0
83	20	48	67.5	0
84	20	72	67.5	0
85	20	96	67.5	0
86	16	0	67.5	0
87	16	24	67.5	0
88	16	48	67.5	0
89	16	72	67.5	0
90	16	96	67.5	0
91	12	0	67.5	0
92	12	24	67.5	0
93	12	48	67.5	0
94	12	72	67.5	0
95	12	96	67.5	0
96	8	0	67.5	0
97	8	24	67.5	0
98	8	48	67.5	0
99	8	72	67.5	0
100	8	96.0000000000001	67.5	0
101	4	0	67.5	0
102	4	24	67.5	0
103	4	48	67.5	0
104	4	72	67.5	0
105	4	96	67.5	0
106	0	0	67.5	0
107	0	24	67.5	0
108	0	48	67.5	0
109	0	72	67.5	0
110	0	96	67.5	0
111	40	0	45	0
112	40	24	45	0
113	40	48	45	0
114	40	72	45	0
115	40	96	45	0
116	36	0	45	0
117	36	24	45	0
118	36	48	45	0
119	36	72	45	0
120	36	96	45	0
121	32	0	45	0
122	32	24	45	0
123	32	48	45	0
124	32	72	45	0
125	32	96	45	0
126	28	0	45	0
127	28	24	45	0
128	28	48	45	0
129	28	72	45	0
130	28	96	45	0
131	24	0	45	0
132	24	24	45	0
133	24	48	45	0
134	24	72	45	0
135	24	96	45	0
136	20	0	45	0
137	20	24	45	0
138	20	48	45	0
139	20	72	45	0
140	20	96	45	0
141	16	0	45	0
142	16	24	45	0
143	16	48	45	0
144	16	72	45	0
145	16	96	45	0
146	12	0	45	0
147	12	24	45	0
148	12	48	45	0
149	12	72	45	0
150	12	96	45	0
151	8	0	45	0
152	8	24	45	0
153	8	48	45	0
154	8	72	45	0
155	8	96.0000000000001	45	0
156	4	0	45	0
157	4	24	45	0
158	4	48	45	0
159	4	72	45	0
160	4	96	45	0
161	0	0	45	0
162	0	24	45	0
163	0	48	45	0
164	0	72	45	0
165	0	96	45	0
166	40	0	22.5	0
167	40	24	22.5	0
168	40	48	22.5	0
169	40	72	22.5	0
170	40	96	22.5	0
171	36	0	22.5	0
172	36	24	22.5	0
173	36	48	22.5	0
174	36	72	22.5	0
175	36	96	22.5	0
176	32	0	22.5	0
177	32	24	22.5	0
178	32	48	22.5	0
179	32	72	22.5	0
180	32	96	22.5	0
181	28	0	22.5	0
182	28	24	22.5	0
183	28	48	22.5	0
184	28	72	22.5	0
185	28	96	22.5	0
186	24	0	22.5	0
187	24	24	22.5	0
188	24	48	22.5	0
189	24	72	22.5	0
190	24	96	22.5	0
191	20	0	22.5	0
192	20	24	22.5	0
193	20	48	22.5	0
194	20	72	22.5	0
195	20	96	22.5	0
196	16	0	22.5	0
197	16	24	22.5	0
198	16	48	22.5	0
199	16	72	22.5	0
200	16	96	22.5	0
201	12	0	22.5	0
202	12	24	22.5	0
203	12	48	22.5	0
204	12	72	22.5	0
205	12	96	22.5	0
206	8	0	22.5	0
207	8	24	22.5	0
208	8	48	22.5	0
209	8	72	22.5	0
210	8	96	22.5	0
211	4	0	22.5	0
212	4	24	22.5	0
213	4	48	22.5	0
214	4	72	22.5	0
215	4	96	22.5	0
216	0	0	22.5	0
217	0	24	22.5	0
218	0	48	22.5	0
219	0	72	22.5	0
220	0	96	22.5	0
221	40	0	0	0
222	40	24	0	0
223	40	48	0	0
224	40	72	0	0
225	40	96	0	0
226	36	0	0	0
227	36	24	0	0
228	36	48	0	0
229	36	72	0	0
230	36	96	0	0
231	32	0	0	0
232	32	24	0	0
233	32	48	0	0
234	32	72	0	0
235	32	96	0	0
236	28	0	0	0
237	28	24	0	0
238	28	48	0	0
239	28	72	0	0
240	28	96	0	0
241	24	0	0	0
242	24	24	0	0
243	24	48	0	0
244	24	72	0	0
245	24	96	0	0
246	20	0	0	0
247	20	24	0	0
248	20	48	0	0
249	20	72	0	0
250	20	96	0	0
251	16	0	0	0
252	16	24	0	0
253	16	48	0	0
254	16	72	0	0
255	16	96	0	0
256	12	0	0	0
257	12	24	0	0
258	12	48	0	0
259	12	72	0	0
260	12	96	0	0
261	8	0	0	0
262	8	24	0	0
263	8	48	0	0
264	8	72	0	0
265	8	96	0	0
266	4	0	0	0
267	4	24	0	0
268	4	48	0	0
269	4	72	0	0
270	4	96	0	0
271	0	0	0	0
272	0	24	0	0
273	0	48	0	0
274	0	72	0	0
275	0	96	0	0
276	40	0	130	0
277	40	24	130	0
278	40	48	130	0
279	40	72	130	0
280	40	96	130	0
281	36	0	130	0
282	36	24	130	0
283	36	48	130	0
284	36	72	130	0
285	36	96	130	0
286	32	0	130	0
287	32	24	130	0
288	32	48	130	0
289	32	72	130	0
290	32	96	130	0
291	28	0	130	0
292	28	24	130	0
293	28	48	130	0
294	28	72	130	0
295	28	96	130	0
296	24	0	130	0
297	24	24	130	0
298	24	48	130	0
299	24	72	130	0
300	24	96	130	0
301	20	0	130	0
302	20	24	130	0
303	20	48	130	0
304	20	72	130	0
305	20	96	130	0
306	16	0	130	0
307	16	24	130	0
308	16	48	130	0
309	16	72	130	0
310	16	96	130	0
311	12	0	130	0
312	12	24	130	0
313	12	48	130	0
314	12	72	130	0
315	12	96	130	0
316	8	0	130	0
317	8	24	130	0
318	8	48	130	0
319	8	72	130	0
320	8	96	130	0
321	4	0	130	0
322	4	24	130	0
323	4	48	130	0
324	4	72	130	0
325	4	96	130	0
326	0	0	130	0
327	0	24	130	0
328	0	48	130	0
329	0	72	130	0
330	0	96	130	0
331	40	0	128	0
332	40	24	128	0
333	40	48	128	0
334	40	72	128	0
335	40	96	128	0
336	36	0	128	0
337	36	24	128	0
338	36	48	128	0
339	36	72	128	0
340	36	96	128	0
341	32	0	128	0
342	32	24	128	0
343	32	48	128	0
