1	12.5	-12.5	12.5	0
2	12.5	12.5	12.5	0
3	-12.5	12.5	12.5	0
4	-12.5	-12.5	12.5	0
5	12.5	12.5	-12.5	0
6	12.5	-12.5	-12.5	0
7	-12.5	-12.5	-12.5	0
8	-12.5	12.5	-12.5	0
9	12.5	-12.5	37.5	0
10	12.5	12.5	37.5	0
11	-12.5	12.5	37.5	0
12	-12.5	-12.5	37.5	0
17	12.5	-12.5	62.5	0
18	12.5	12.5	62.5	0
19	-12.5	12.5	62.5	0
20	-12.5	-12.5	62.5	0
25	12.5	-12.5	87.5	0
26	12.5	12.5	87.5	0
27	-12.5	12.5	87.5	0
28	-12.5	-12.5	87.5	0
33	12.5	-12.5	112.5	0
34	12.5	12.5	112.5	0
35	-12.5	12.5	112.5	0
36	-12.5	-12.5	112.5	0
41	12.5	-12.5	137.5	0
42	12.5	12.5	137.5	0
43	-12.5	12.5	137.5	0
44	-12.5	-12.5	137.5	0
49	12.5	-12.5	162.5	0
50	12.5	12.5	162.5	0
51	-12.5	12.5	162.5	0
52	-12.5	-12.5	162.5	0
57	12.5	-12.5	187.5	0
58	12.5	12.5	187.5	0
59	-12.5	12.5	187.5	0
60	-12.5	-12.5	187.5	0
65	12.5	-12.5	212.5	0
66	12.5	12.5	212.5	0
67	-12.5	12.5	212.5	0
68	-12.5	-12.5	212.5	0
73	12.5	-12.5	237.5	0
74	12.5	12.5	237.5	0
75	-12.5	12.5	237.5	0
76	-12.5	-12.5	237.5	0
117	37.5	-12.5	237.5	0
118	37.5	12.5	237.5	0
121	37.5	12.5	-12.5	0
122	37.5	-12.5	-12.5	0
134	37.5	-12.5	212.5	0
135	37.5	-12.5	187.5	0
136	37.5	-12.5	162.5	0
137	37.5	-12.5	137.5	0
138	37.5	-12.5	112.5	0
139	37.5	-12.5	87.5	0
140	37.5	-12.5	62.5	0
141	37.5	-12.5	37.5	0
142	37.5	-12.5	12.5	0
152	37.5	12.5	212.5	0
153	37.5	12.5	187.5	0
154	37.5	12.5	162.5	0
155	37.5	12.5	137.5	0
156	37.5	12.5	112.5	0
157	37.5	12.5	87.5	0
158	37.5	12.5	62.5	0
159	37.5	12.5	37.5	0
160	37.5	12.5	12.5	0
161	62.5	-12.5	237.5	0
162	62.5	12.5	237.5	0
165	62.5	12.5	-12.5	0
166	62.5	-12.5	-12.5	0
178	62.5	-12.5	212.5	0
179	62.5	-12.5	187.5	0
180	62.5	-12.5	162.5	0
181	62.5	-12.5	137.5	0
182	62.5	-12.5	112.5	0
183	62.5	-12.5	87.5	0
184	62.5	-12.5	62.5	0
185	62.5	-12.5	37.5	0
186	62.5	-12.5	12.5	0
196	62.5	12.5	212.5	0
197	62.5	12.5	187.5	0
198	62.5	12.5	162.5	0
199	62.5	12.5	137.5	0
200	62.5	12.5	112.5	0
201	62.5	12.5	87.5	0
202	62.5	12.5	62.5	0
203	62.5	12.5	37.5	0
204	62.5	12.5	12.5	0
205	87.5	-12.5	237.5	0
206	87.5	12.5	237.5	0
209	87.5	12.5	-12.5	0
210	87.5	-12.5	-12.5	0
222	87.5	-12.5	212.5	0
223	87.5	-12.5	187.5	0
224	87.5	-12.5	162.5	0
225	87.5	-12.5	137.5	0
226	87.5	-12.5	112.5	0
227	87.5	-12.5	87.5	0
228	87.5	-12.5	62.5	0
229	87.5	-12.5	37.5	0
230	87.5	-12.5	12.5	0
240	87.5	12.5	212.5	0
241	87.5	12.5	187.5	0
242	87.5	12.5	162.5	0
243	87.5	12.5	137.5	0
244	87.5	12.5	112.5	0
245	87.5	12.5	87.5	0
246	87.5	12.5	62.5	0
247	87.5	12.5	37.5	0
248	87.5	12.5	12.5	0
249	112.5	-12.5	237.5	0
250	112.5	12.5	237.5	0
253	112.5	12.5	-12.5	0
254	112.5	-12.5	-12.5	0
266	112.5	-12.5	212.5	0
267	112.5	-12.5	187.5	0
268	112.5	-12.5	162.5	0
269	112.5	-12.5	137.5	0
270	112.5	-12.5	112.5	0
271	112.5	-12.5	87.5	0
272	112.5	-12.5	62.5	0
273	112.5	-12.5	37.5	0
274	112.5	-12.5	12.5	0
284	112.5	12.5	212.5	0
285	112.5	12.5	187.5	0
286	112.5	12.5	162.5	0
287	112.5	12.5	137.5	0
288	112.5	12.5	112.5	0
289	112.5	12.5	87.5	0
290	112.5	12.5	62.5	0
291	112.5	12.5	37.5	0
292	112.5	12.5	12.5	0
293	137.5	-12.5	237.5	0
294	137.5	12.5	237.5	0
297	137.5	12.5	-12.5	0
298	137.5	-12.5	-12.5	0
310	137.5	-12.5	212.5	0
311	137.5	-12.5	187.5	0
312	137.5	-12.5	162.5	0
313	137.5	-12.5	137.5	0
314	137.5	-12.5	112.5	0
315	137.5	-12.5	87.5	0
316	137.5	-12.5	62.5	0
317	137.5	-12.5	37.5	0
318	137.5	-12.5	12.5	0
328	137.5	12.5	212.5	0
329	137.5	12.5	187.5	0
330	137.5	12.5	162.5	0
331	137.5	12.5	137.5	0
332	137.5	12.5	112.5	0
333	137.5	12.5	87.5	0
334	137.5	12.5	62.5	0
335	137.5	12.5	37.5	0
336	137.5	12.5	12.5	0
337	162.5	-12.5	237.5	0
338	162.5	12.5	237.5	0
341	162.5	12.5	-12.5	0
342	162.5	-12.5	-12.5	0
354	162.5	-12.5	212.5	0
355	162.5	-12.5	187.5	0
356	162.5	-12.5	162.5	0
357	162.5	-12.5	137.5	0
358	162.5	-12.5	112.5	0
359	162.5	-12.5	87.5	0
360	162.5	-12.5	62.5	0
361	162.5	-12.5	37.5	0
362	162.5	-12.5	12.5	0
372	162.5	12.5	212.5	0
373	162.5	12.5	187.5	0
374	162.5	12.5	162.5	0
375	162.5	12.5	137.5	0
376	162.5	12.5	112.5	0
377	162.5	12.5	87.5	0
378	162.5	12.5	62.5	0
379	162.5	12.5	37.5	0
380	162.5	12.5	12.5	0
381	187.5	-12.5	237.5	0
382	187.5	12.5	237.5	0
385	187.5	12.5	-12.5	0
386	187.5	-12.5	-12.5	0
398	187.5	-12.5	212.5	0
399	187.5	-12.5	187.5	0
400	187.5	-12.5	162.5	0
401	187.5	-12.5	137.5	0
402	187.5	-12.5	112.5	0
403	187.5	-12.5	87.5	0
404	187.5	-12.5	62.5	0
405	187.5	-12.5	37.5	0
406	187.5	-12.5	12.5	0
416	187.5	12.5	212.5	0
417	187.5	12.5	187.5	0
418	187.5	12.5	162.5	0
419	187.5	12.5	137.5	0
420	187.5	12.5	112.5	0
