1	12.5	-12.5	5	0
2	12.5	12.5	5	0
3	-12.5	12.5	5	0
4	-12.5	-12.5	5	0
5	12.5	12.5	-5	0
6	12.5	-12.5	-5	0
7	-12.5	-12.5	-5	0
8	-12.5	12.5	-5	0
9	12.5	-12.5	15	0
10	12.5	12.5	15	0
11	-12.5	12.5	15	0
12	-12.5	-12.5	15	0
17	12.5	-12.5	25	0
18	12.5	12.5	25	0
19	-12.5	12.5	25	0
20	-12.5	-12.5	25	0
25	12.5	-12.5	35	0
26	12.5	12.5	35	0
27	-12.5	12.5	35	0
28	-12.5	-12.5	35	0
33	12.5	-12.5	45	0
34	12.5	12.5	45	0
35	-12.5	12.5	45	0
36	-12.5	-12.5	45	0
41	12.5	-12.5	55	0
42	12.5	12.5	55	0
43	-12.5	12.5	55	0
44	-12.5	-12.5	55	0
49	12.5	-12.5	65	0
50	12.5	12.5	65	0
51	-12.5	12.5	65	0
52	-12.5	-12.5	65	0
57	12.5	-12.5	75	0
58	12.5	12.5	75	0
59	-12.5	12.5	75	0
60	-12.5	-12.5	75	0
65	12.5	-12.5	85	0
66	12.5	12.5	85	0
67	-12.5	12.5	85	0
68	-12.5	-12.5	85	0
73	12.5	-12.5	95	0
74	12.5	12.5	95	0
75	-12.5	12.5	95	0
76	-12.5	-12.5	95	0
81	12.5	-12.5	105	0
82	12.5	12.5	105	0
83	-12.5	12.5	105	0
84	-12.5	-12.5	105	0
89	12.5	-12.5	115	0
90	12.5	12.5	115	0
91	-12.5	12.5	115	0
92	-12.5	-12.5	115	0
97	12.5	-12.5	125	0
98	12.5	12.5	125	0
99	-12.5	12.5	125	0
100	-12.5	-12.5	125	0
105	12.5	-12.5	135	0
106	12.5	12.5	135	0
107	-12.5	12.5	135	0
108	-12.5	-12.5	135	0
113	12.5	-12.5	145	0
114	12.5	12.5	145	0
115	-12.5	12.5	145	0
116	-12.5	-12.5	145	0
121	12.5	-12.5	155	0
122	12.5	12.5	155	0
123	-12.5	12.5	155	0
124	-12.5	-12.5	155	0
129	12.5	-12.5	165	0
130	12.5	12.5	165	0
131	-12.5	12.5	165	0
132	-12.5	-12.5	165	0
137	12.5	-12.5	175	0
138	12.5	12.5	175	0
139	-12.5	12.5	175	0
140	-12.5	-12.5	175	0
145	12.5	-12.5	185	0
146	12.5	12.5	185	0
147	-12.5	12.5	185	0
148	-12.5	-12.5	185	0
153	12.5	-12.5	195	0
154	12.5	12.5	195	0
155	-12.5	12.5	195	0
156	-12.5	-12.5	195	0
161	12.5	-12.5	205	0
162	12.5	12.5	205	0
163	-12.5	12.5	205	0
164	-12.5	-12.5	205	0
169	12.5	-12.5	215	0
170	12.5	12.5	215	0
171	-12.5	12.5	215	0
172	-12.5	-12.5	215	0
177	12.5	-12.5	225	0
178	12.5	12.5	225	0
179	-12.5	12.5	225	0
180	-12.5	-12.5	225	0
185	12.5	-12.5	235	0
186	12.5	12.5	235	0
187	-12.5	12.5	235	0
188	-12.5	-12.5	235	0
193	12.5	-12.5	245	0
194	12.5	12.5	245	0
195	-12.5	12.5	245	0
196	-12.5	-12.5	245	0
297	37.5	-12.5	245	0
298	37.5	12.5	245	0
301	37.5	12.5	-5	0
302	37.5	-12.5	-5	0
329	37.5	-12.5	235	0
330	37.5	-12.5	225	0
331	37.5	-12.5	215	0
332	37.5	-12.5	205	0
333	37.5	-12.5	195	0
334	37.5	-12.5	185	0
335	37.5	-12.5	175	0
336	37.5	-12.5	165	0
337	37.5	-12.5	155	0
338	37.5	-12.5	145	0
339	37.5	-12.5	135	0
340	37.5	-12.5	125	0
341	37.5	-12.5	115	0
342	37.5	-12.5	105	0
343	37.5	-12.5	95	0
344	37.5	-12.5	85	0
345	37.5	-12.5	75	0
346	37.5	-12.5	65	0
347	37.5	-12.5	55	0
348	37.5	-12.5	45	0
349	37.5	-12.5	35	0
350	37.5	-12.5	25	0
351	37.5	-12.5	15	0
352	37.5	-12.5	5	0
377	37.5	12.5	235	0
378	37.5	12.5	225	0
379	37.5	12.5	215	0
380	37.5	12.5	205	0
381	37.5	12.5	195	0
382	37.5	12.5	185	0
383	37.5	12.5	175	0
384	37.5	12.5	165	0
385	37.5	12.5	155	0
386	37.5	12.5	145	0
387	37.5	12.5	135	0
388	37.5	12.5	125	0
389	37.5	12.5	115	0
390	37.5	12.5	105	0
391	37.5	12.5	95	0
392	37.5	12.5	85	0
393	37.5	12.5	75	0
394	37.5	12.5	65	0
395	37.5	12.5	55	0
396	37.5	12.5	45	0
397	37.5	12.5	35	0
398	37.5	12.5	25	0
399	37.5	12.5	15	0
400	37.5	12.5	5	0
401	62.5	-12.5	245	0
402	62.5	12.5	245	0
405	62.5	12.5	-5	0
406	62.5	-12.5	-5	0
433	62.5	-12.5	235	0
434	62.5	-12.5	225	0
435	62.5	-12.5	215	0
436	62.5	-12.5	205	0
437	62.5	-12.5	195	0
438	62.5	-12.5	185	0
439	62.5	-12.5	175	0
440	62.5	-12.5	165	0
441	62.5	-12.5	155	0
442	62.5	-12.5	145	0
443	62.5	-12.5	135	0
444	62.5	-12.5	125	0
445	62.5	-12.5	115	0
446	62.5	-12.5	105	0
447	62.5	-12.5	95	0
448	62.5	-12.5	85	0
449	62.5	-12.5	75	0
450	62.5	-12.5	65	0
451	62.5	-12.5	55	0
452	62.5	-12.5	45	0
453	62.5	-12.5	35	0
454	62.5	-12.5	25	0
455	62.5	-12.5	15	0
456	62.5	-12.5	5	0
